tick,maxcos_all,maxcos_old,maxcos_old_rot,n_old
1867,1.00000,0.99761,0.10732,507
1868,1.00000,0.99645,0.07728,507
1869,1.00000,0.99624,0.08429,508
1870,1.00000,0.99581,0.09113,509
1871,1.00000,0.99402,0.06314,510
1872,1.00000,0.99717,0.04940,511
1873,1.00000,0.99750,0.04648,512
1874,1.00000,0.99664,0.07860,512
1875,1.00000,0.99545,0.11550,513
1876,1.00000,0.99586,0.09657,514
1877,1.00000,0.99374,0.06812,515
1878,1.00000,0.99752,0.08977,516
1879,1.00000,0.99830,0.09742,517
1880,1.00000,0.99805,0.09787,518
1881,1.00000,0.99786,0.11342,518
1882,1.00000,0.99793,0.12164,519
1883,1.00000,0.99649,0.15252,520
1884,1.00000,0.99814,0.15403,521
1885,1.00000,0.99468,0.13116,522
1886,1.00000,0.99523,0.14295,523
1887,1.00000,0.99620,0.09413,524
1888,1.00000,0.99438,0.04327,525
1889,1.00000,0.99682,0.04658,525
1890,1.00000,0.99509,0.08590,526
1891,1.00000,0.99585,0.12297,527
1892,1.00000,0.99623,0.13202,528
1893,1.00000,0.99670,0.10903,529
1894,1.00000,0.99205,0.07714,529
1895,1.00000,0.99531,0.11770,530
1896,1.00000,0.99507,0.08890,531
1897,1.00000,0.99300,0.00458,532
1898,1.00000,0.99329,0.03991,533
1899,1.00000,0.99378,0.10035,533
1900,1.00000,0.99508,0.12624,533
1901,1.00000,0.99465,0.13984,533
1902,1.00000,0.99504,0.17588,533
1903,1.00000,0.99624,0.16483,533
1904,1.00000,0.99673,0.10050,533
1905,1.00000,0.99660,0.07249,533
1906,1.00000,0.99387,0.09001,533
1907,1.00000,0.99450,0.04301,533
1908,1.00000,0.99284,0.07104,533
1909,1.00000,0.99539,0.15045,533
1910,1.00000,0.99574,0.12439,533
1911,1.00000,0.99757,0.11778,533
1912,1.00000,0.99414,0.16575,533
1913,1.00000,0.99314,0.10829,533
1914,1.00000,0.99297,0.07663,533
1915,1.00000,0.99477,0.14835,533
1916,1.00000,0.99459,0.14099,533
1917,1.00000,0.99648,0.12649,533
1918,1.00000,0.99779,0.13829,533
1919,1.00000,0.99614,0.10241,533
1920,1.00000,0.99545,0.05537,533
1921,1.00000,0.99597,0.08295,533
1922,1.00000,0.99596,0.11473,533
1923,1.00000,0.99400,0.09369,533
1924,1.00000,0.99381,0.05592,533
1925,1.00000,0.99479,0.05334,533
1926,1.00000,0.99532,0.06485,533
1927,1.00000,0.99418,0.04156,533
1928,1.00000,0.99303,0.01463,533
1929,1.00000,0.99643,0.03579,533
1930,1.00000,0.99632,0.08436,533
1931,1.00000,0.99366,0.11351,533
1932,1.00000,0.99220,0.06736,533
1933,1.00000,0.99598,0.05521,533
1934,1.00000,0.99481,0.11309,533
1935,1.00000,0.99214,0.09781,533
1936,1.00000,0.99216,0.02220,533
1937,1.00000,0.98781,0.02890,533
1938,1.00000,0.99155,0.09141,533
1939,1.00000,0.99329,0.06040,479
2040,1.00000,0.99746,0.09240,517
2041,1.00000,0.99547,0.07572,518
2042,1.00000,0.99762,0.07007,519
2043,1.00000,0.99674,0.09473,519
2044,1.00000,0.99533,0.11366,520
2045,1.00000,0.99552,0.10538,521
2046,1.00000,0.99542,0.09199,522
2047,1.00000,0.99801,0.11798,523
2048,1.00000,0.99761,0.12022,524
2049,1.00000,0.99758,0.10300,525
2050,1.00000,0.99815,0.10376,526
2051,1.00000,0.99782,0.10902,527
2052,1.00000,0.99734,0.09603,528
2053,1.00000,0.99662,0.06858,529
2054,1.00000,0.99735,0.08562,530
2055,1.00000,0.99776,0.11220,531
2056,1.00000,0.99757,0.09334,532
2057,1.00000,0.99837,0.10199,533
2058,1.00000,0.99888,0.12598,534
2059,1.00000,0.99795,0.13618,535
2060,1.00000,0.99746,0.14816,536
2061,1.00000,0.99744,0.13201,537
2062,1.00000,0.99606,0.10979,538
2063,1.00000,0.99728,0.09585,539
2064,1.00000,0.99796,0.09160,540
2065,1.00000,0.99838,0.08928,540
2066,1.00000,0.99835,0.10518,541
2067,1.00000,0.99862,0.12370,542
2068,1.00000,0.99823,0.12201,543
2069,1.00000,0.99762,0.12597,544
2070,1.00000,0.99828,0.11353,545
2071,1.00000,0.99878,0.08842,546
2072,1.00000,0.99700,0.10283,547
2073,1.00000,0.99741,0.11499,548
2074,1.00000,0.99782,0.10323,549
2075,1.00000,0.99834,0.10452,549
2076,1.00000,0.99771,0.13401,550
2077,1.00000,0.99660,0.13229,551
2078,1.00000,0.99728,0.13472,552
2079,1.00000,0.99809,0.11736,553
2080,1.00000,0.99788,0.08588,554
2081,1.00000,0.99832,0.10353,555
2082,1.00000,0.99857,0.11670,556
2083,1.00000,0.99805,0.09598,557
2084,1.00000,0.99803,0.10856,558
2085,1.00000,0.99774,0.15140,559
2086,1.00000,0.99736,0.15250,560
2087,1.00000,0.99754,0.10607,561
2088,1.00000,0.99816,0.09809,562
2089,1.00000,0.99842,0.11577,562
2090,1.00000,0.99824,0.09734,563
2091,1.00000,0.99737,0.07484,564
2092,1.00000,0.99645,0.09155,565
2093,1.00000,0.99807,0.09802,566
2094,1.00000,0.99760,0.08762,567
2095,1.00000,0.99828,0.11487,568
2096,1.00000,0.99905,0.10838,569
2097,1.00000,0.99854,0.11061,570
2098,1.00000,0.99810,0.12754,571
2099,1.00000,0.99711,0.10056,572
2100,1.00000,0.99701,0.07384,573
2101,1.00000,0.99704,0.07850,574
2102,1.00000,0.99782,0.09353,575
2103,1.00000,0.99705,0.09616,576
2104,1.00000,0.99762,0.08209,577
2105,1.00000,0.99749,0.07904,578
2106,1.00000,0.99839,0.09118,579
2107,1.00000,0.99836,0.10559,580
2108,1.00000,0.99760,0.12494,581
2109,1.00000,0.99808,0.11770,582
2110,1.00000,0.99692,0.12353,583
2111,1.00000,0.99639,0.12787,584
2112,1.00000,0.99777,0.09169,585
2113,1.00000,0.99691,0.06520,586
2114,1.00000,0.99692,0.08772,586
2115,1.00000,0.99725,0.05889,587
2116,1.00000,0.99624,0.02518,588
2117,1.00000,0.99594,0.08552,589
2118,1.00000,0.99655,0.11919,590
2119,1.00000,0.99746,0.09965,591
2120,1.00000,0.99832,0.10726,592
2121,1.00000,0.99692,0.09045,593
2122,1.00000,0.99797,0.09607,594
2123,1.00000,0.99720,0.11660,595
2124,1.00000,0.99843,0.11415,596
2125,1.00000,0.99834,0.13027,597
2126,1.00000,0.99812,0.10211,598
2127,1.00000,0.99853,0.09790,599
2128,1.00000,0.99739,0.11621,600
2129,1.00000,0.99745,0.11515,601
2130,1.00000,0.99805,0.09114,602
2131,1.00000,0.99835,0.09876,603
2132,1.00000,0.99553,0.12560,604
2133,1.00000,0.99594,0.10707,605
2134,1.00000,0.99535,0.09190,606
2135,1.00000,0.99761,0.10859,606
2136,1.00000,0.99640,0.11048,607
2137,1.00000,0.99746,0.09564,607
2138,1.00000,0.99781,0.08516,608
2139,1.00000,0.99816,0.10052,609
2140,1.00000,0.99733,0.10033,610
2141,1.00000,0.99756,0.07568,611
2142,1.00000,0.99751,0.04935,551
2243,1.00000,0.99982,0.11244,629
2244,1.00000,0.99846,0.10334,629
2245,1.00000,0.99798,0.10140,629
2246,1.00000,0.99896,0.08480,629
2247,1.00000,0.99832,0.07576,629
2248,1.00000,0.99833,0.08965,629
2249,1.00000,0.99781,0.09180,629
2250,1.00000,0.99846,0.09406,629
2251,1.00000,0.99872,0.09691,629
2252,1.00000,0.99801,0.10638,629
2253,1.00000,0.99769,0.09817,629
2254,1.00000,0.99868,0.09244,629
2255,1.00000,0.99888,0.09326,629
2256,1.00000,0.99889,0.07913,629
2257,1.00000,0.99846,0.09389,629
2258,1.00000,0.99885,0.09697,629
2259,1.00000,0.99852,0.08660,629
2260,1.00000,0.99886,0.10919,629
2261,1.00000,0.99788,0.07023,629
2262,1.00000,0.99749,0.09448,629
2263,1.00000,0.99794,0.08145,629
2264,1.00000,0.99867,0.09026,629
2265,1.00000,0.99912,0.09989,629
2266,1.00000,0.99858,0.10106,629
2267,1.00000,0.99806,0.11243,629
2268,1.00000,0.99788,0.10551,629
2269,1.00000,0.99795,0.08636,629
2270,1.00000,0.99772,0.08782,629
2271,1.00000,0.99730,0.06406,629
2272,1.00000,0.99741,0.09654,629
2273,1.00000,0.99647,0.10181,629
2274,1.00000,0.99771,0.08955,629
2275,1.00000,0.99784,0.09404,629
2276,1.00000,0.99728,0.06877,629
2277,1.00000,0.99759,0.09254,629
2278,1.00000,0.99819,0.06968,629
2279,1.00000,0.99772,0.10276,629
2280,1.00000,0.99712,0.08457,629
2281,1.00000,0.99730,0.09684,629
2282,1.00000,0.99781,0.06768,629
2283,1.00000,0.99710,0.07777,629
2284,1.00000,0.99734,0.07492,629
2285,1.00000,0.99754,0.07779,629
2286,1.00000,0.99706,0.07810,629
2287,1.00000,0.99641,0.07133,629
2288,1.00000,0.99792,0.09758,629
2289,1.00000,0.99710,0.09931,629
2290,1.00000,0.99720,0.09141,629
2291,1.00000,0.99745,0.10084,629
2292,1.00000,0.99807,0.09294,629
2293,1.00000,0.99769,0.06558,629
2294,1.00000,0.99737,0.07762,629
2295,1.00000,0.99628,0.05446,629
2296,1.00000,0.99655,0.08778,629
2297,1.00000,0.99526,0.03530,629
2298,1.00000,0.99627,0.06660,629
2299,1.00000,0.99655,0.05220,629
2300,1.00000,0.99430,0.06344,629
2301,1.00000,0.99570,0.08855,629
2302,1.00000,0.99756,0.04781,629
2303,1.00000,0.99825,0.08397,629
2304,1.00000,0.99772,0.08382,629
2305,1.00000,0.99756,0.07432,629
2306,1.00000,0.99688,0.10864,629
2307,1.00000,0.99795,0.09631,629
2308,1.00000,0.99827,0.09587,629
2309,1.00000,0.99805,0.08153,629
2310,1.00000,0.99889,0.07769,629
2311,1.00000,0.99819,0.09169,629
2312,1.00000,0.99764,0.08432,629
2313,1.00000,0.99777,0.10014,629
2314,1.00000,0.99284,0.04701,629
2315,1.00000,0.99077,0.08132,629
2316,1.00000,0.99122,0.00108,629
2317,1.00000,0.99411,0.04557,629
2318,1.00000,0.99561,0.04665,629
2319,1.00000,0.99605,0.05881,629
2320,1.00000,0.99761,0.09130,629
2321,1.00000,0.99720,0.09622,629
2322,1.00000,0.99718,0.12517,629
2323,1.00000,0.99682,0.11416,629
2324,1.00000,0.99891,0.10231,629
2325,1.00000,0.99853,0.06865,629
2326,1.00000,0.99765,0.05073,629
2327,1.00000,0.99798,0.05436,629
2328,1.00000,0.99815,0.05557,629
2329,1.00000,0.99883,0.08934,629
2330,1.00000,0.99773,0.10348,629
2331,1.00000,0.99761,0.11362,629
2332,1.00000,0.99682,0.10707,629
2333,1.00000,0.99737,0.07073,629
2334,1.00000,0.99768,0.04790,629
2335,1.00000,0.99746,0.07627,629
2336,1.00000,0.99767,0.06076,629
2337,1.00000,0.99551,0.04442,629
2338,1.00000,0.99620,0.07587,629
2339,1.00000,0.99415,0.03254,629
2340,1.00000,0.99238,0.08307,630
2341,1.00000,0.99517,0.06072,631
2342,1.00000,0.99605,0.04667,632
2343,1.00000,0.99733,0.08992,633
2344,1.00000,0.99619,0.09155,634
2345,1.00000,0.99596,0.07655,634
2346,1.00000,0.99744,0.07273,635
2347,1.00000,0.99740,0.07162,635
2348,1.00000,0.99742,0.09775,636
2349,1.00000,0.99795,0.08000,637
2350,1.00000,0.99870,0.09113,638
2351,1.00000,0.99896,0.08858,639
2352,1.00000,0.99826,0.09620,640
2353,1.00000,0.99874,0.08003,641
2354,1.00000,0.99886,0.07618,642
2355,1.00000,0.99888,0.07145,643
2356,1.00000,0.99856,0.08253,644
2357,1.00000,0.99860,0.09076,645
2358,1.00000,0.99815,0.09347,646
2359,1.00000,0.99933,0.10657,647
2360,1.00000,0.99818,0.08559,648
2361,1.00000,0.99678,0.08566,648
2362,1.00000,0.99769,0.09066,649
2363,1.00000,0.99681,0.06627,649
2364,1.00000,0.99687,0.08575,650
2365,1.00000,0.99747,0.07667,651
2366,1.00000,0.99757,0.09966,652
2367,1.00000,0.99754,0.09749,653
2368,1.00000,0.99669,0.09886,654
2369,1.00000,0.99738,0.09020,655
2370,1.00000,0.99731,0.07185,656
2371,1.00000,0.99812,0.06648,657
2372,1.00000,0.99820,0.06902,658
2373,1.00000,0.99839,0.08845,659
2374,1.00000,0.99807,0.06753,660
2375,1.00000,0.99860,0.10071,661
2376,1.00000,0.99683,0.08471,662
2377,1.00000,0.99729,0.10009,663
2378,1.00000,0.99776,0.07570,663
2379,1.00000,0.99806,0.09499,664
2380,1.00000,0.99775,0.09780,665
2381,1.00000,0.99813,0.10387,666
2382,1.00000,0.99832,0.09835,667
2383,1.00000,0.99815,0.10692,668
2384,1.00000,0.99794,0.10113,669
2385,1.00000,0.99794,0.09522,669
2386,1.00000,0.99758,0.06613,669
2387,1.00000,0.99729,0.07945,670
2388,1.00000,0.99764,0.08072,671
2389,1.00000,0.99691,0.04541,672
2390,1.00000,0.99856,0.08532,673
2391,1.00000,0.99752,0.07886,674
2392,1.00000,0.99767,0.08963,674
2393,1.00000,0.99828,0.08689,675
2394,1.00000,0.99847,0.09880,676
2395,1.00000,0.99851,0.09128,677
2396,1.00000,0.99749,0.06699,678
2397,1.00000,0.99702,0.05375,679
2398,1.00000,0.99513,0.05308,680
2399,1.00000,0.99571,0.07860,681
2400,1.00000,0.99684,0.04269,682
2401,1.00000,0.99667,0.08110,683
2402,1.00000,0.99643,0.09556,684
2403,1.00000,0.99719,0.10086,685
2404,1.00000,0.99779,0.08925,686
2405,1.00000,0.99824,0.09250,687
2406,1.00000,0.99914,0.07067,688
2407,1.00000,0.99896,0.08351,689
2408,1.00000,0.99846,0.07628,690
2409,1.00000,0.99807,0.07952,691
2410,1.00000,0.99789,0.08039,692
2411,1.00000,0.99775,0.09448,693
2412,1.00000,0.99627,0.06596,694
2413,1.00000,0.99792,0.07925,695
2414,1.00000,0.99814,0.05562,695
2415,1.00000,0.99728,0.07574,696
2416,1.00000,0.99843,0.07997,697
2417,1.00000,0.99853,0.07857,698
2418,1.00000,0.99808,0.07976,699
2419,1.00000,0.99800,0.07161,700
2420,1.00000,0.99874,0.08201,701
2421,1.00000,0.99819,0.08711,702
2422,1.00000,0.99802,0.08964,703
2423,1.00000,0.99800,0.07706,704
2424,1.00000,0.99847,0.07943,705
2425,1.00000,0.99785,0.06463,706
2426,1.00000,0.99864,0.08863,707
2427,1.00000,0.99786,0.06486,708
2428,1.00000,0.99722,0.05785,709
2429,1.00000,0.99699,0.05045,710
2430,1.00000,0.99761,0.08958,711
2431,1.00000,0.99762,0.07320,712
2432,1.00000,0.99776,0.08214,712
2433,1.00000,0.99793,0.09297,713
2434,1.00000,0.99800,0.07094,714
2435,1.00000,0.99830,0.07637,715
2436,1.00000,0.99702,0.05524,716
2437,1.00000,0.99657,0.03595,717
2438,1.00000,0.98925,0.02659,718
2439,1.00000,0.99254,0.06947,718
2440,1.00000,0.99616,0.02972,719
2441,1.00000,0.99737,0.06832,720
2442,1.00000,0.99808,0.06172,721
2443,1.00000,0.99766,0.09401,721
2444,1.00000,0.99756,0.11129,721
2445,1.00000,0.99821,0.10026,721
2446,1.00000,0.99876,0.10146,721
2447,1.00000,0.99893,0.09113,721
2448,1.00000,0.99836,0.07905,721
2449,1.00000,0.99832,0.07201,650
2550,1.00000,0.99978,0.11191,657
2551,1.00000,0.99919,0.10839,658
2552,1.00000,0.99800,0.09605,659
2553,1.00000,0.99745,0.10498,660
2554,1.00000,0.99837,0.05920,661
2555,1.00000,0.99707,0.08713,661
2556,1.00000,0.99716,0.08612,661
2557,1.00000,0.99761,0.08867,662
2558,1.00000,0.99814,0.09743,662
2559,1.00000,0.99784,0.11051,663
2560,1.00000,0.99640,0.10044,664
2561,1.00000,0.99715,0.10680,665
2562,1.00000,0.99774,0.10857,666
2563,1.00000,0.99799,0.09142,667
2564,1.00000,0.99843,0.06343,668
2565,1.00000,0.99807,0.09367,669
2566,1.00000,0.99769,0.06079,670
2567,1.00000,0.99759,0.08458,671
2568,1.00000,0.99750,0.05776,672
2569,1.00000,0.99760,0.07666,672
2570,1.00000,0.99760,0.07545,672
2571,1.00000,0.99867,0.09957,673
2572,1.00000,0.99697,0.08983,674
2573,1.00000,0.99840,0.09151,675
2574,1.00000,0.99842,0.08864,676
2575,1.00000,0.99860,0.09145,677
2576,1.00000,0.99834,0.06662,678
2577,1.00000,0.99771,0.08763,679
2578,1.00000,0.99814,0.06521,680
2579,1.00000,0.99756,0.10028,681
2580,1.00000,0.99750,0.08782,682
2581,1.00000,0.99845,0.10625,683
2582,1.00000,0.99839,0.09508,684
2583,1.00000,0.99853,0.09657,685
2584,1.00000,0.99781,0.07309,686
2585,1.00000,0.99719,0.08375,687
2586,1.00000,0.99841,0.06804,688
2587,1.00000,0.99797,0.06966,689
2588,1.00000,0.99857,0.08366,690
2589,1.00000,0.99893,0.08817,691
2590,1.00000,0.99865,0.10407,692
2591,1.00000,0.99816,0.10031,693
2592,1.00000,0.99771,0.10684,694
2593,1.00000,0.99817,0.10616,695
2594,1.00000,0.99712,0.06729,696
2595,1.00000,0.99654,0.07419,697
2596,1.00000,0.99718,0.04733,698
2597,1.00000,0.99793,0.09095,699
2598,1.00000,0.99797,0.08906,700
2599,1.00000,0.99801,0.11222,701
2600,1.00000,0.99844,0.12337,702
2601,1.00000,0.99848,0.11766,703
2602,1.00000,0.99843,0.10535,704
2603,1.00000,0.99659,0.08330,704
2604,1.00000,0.99708,0.07700,705
2605,1.00000,0.99832,0.05256,706
2606,1.00000,0.99710,0.05530,707
2607,1.00000,0.99808,0.07324,708
2608,1.00000,0.99822,0.04221,709
2609,1.00000,0.99782,0.10555,710
2610,1.00000,0.99659,0.10967,711
2611,1.00000,0.99728,0.12579,712
2612,1.00000,0.99874,0.11229,713
2613,1.00000,0.99899,0.08806,714
2614,1.00000,0.99866,0.08517,715
2615,1.00000,0.99814,0.06959,716
2616,1.00000,0.99894,0.06316,717
2617,1.00000,0.99902,0.08066,718
2618,1.00000,0.99879,0.07630,719
2619,1.00000,0.99848,0.09642,720
2620,1.00000,0.99773,0.05948,720
2621,1.00000,0.99780,0.08911,721
2622,1.00000,0.99862,0.07276,722
2623,1.00000,0.99744,0.05739,723
2624,1.00000,0.99813,0.07725,724
2625,1.00000,0.99758,0.05799,725
2626,1.00000,0.99819,0.08940,726
2627,1.00000,0.99777,0.07207,727
2628,1.00000,0.99809,0.06320,728
2629,1.00000,0.99735,0.06051,729
2630,1.00000,0.99758,0.05062,730
2631,1.00000,0.99804,0.05518,731
2632,1.00000,0.99794,0.07471,732
2633,1.00000,0.99800,0.08290,733
2634,1.00000,0.99757,0.08767,734
2635,1.00000,0.99800,0.08609,735
2636,1.00000,0.99845,0.09467,736
2637,1.00000,0.99813,0.09252,737
2638,1.00000,0.99619,0.09397,738
2639,1.00000,0.99568,0.11027,739
2640,1.00000,0.99707,0.10838,740
2641,1.00000,0.99277,0.06628,741
2642,1.00000,0.99536,0.06923,741
2643,1.00000,0.99539,0.04214,742
2644,1.00000,0.99569,0.03659,743
2645,1.00000,0.99700,0.04850,744
2646,1.00000,0.99640,0.08333,744
2647,1.00000,0.99493,0.10867,744
2648,1.00000,0.99673,0.08646,745
2649,1.00000,0.99723,0.08075,746
2650,1.00000,0.99786,0.08802,747
2651,1.00000,0.99545,0.03672,748
2652,1.00000,0.99489,0.04291,749
2653,1.00000,0.99380,0.00058,750
2654,1.00000,0.99316,0.01456,751
2655,1.00000,0.99581,0.03960,752
2656,1.00000,0.99740,0.05955,753
2657,1.00000,0.99767,0.08269,754
2658,1.00000,0.99798,0.09768,755
2659,1.00000,0.99828,0.11333,756
2660,1.00000,0.99747,0.10084,757
2661,1.00000,0.99777,0.09042,758
2662,1.00000,0.99688,0.06383,759
2663,1.00000,0.99674,0.06256,760
2664,1.00000,0.99686,0.03677,761
2665,1.00000,0.99744,0.06648,762
2666,1.00000,0.99723,0.07871,763
2667,1.00000,0.99695,0.08577,763
2668,1.00000,0.99738,0.08280,764
2669,1.00000,0.99733,0.05050,765
2670,1.00000,0.99717,0.07076,766
2671,1.00000,0.99724,0.10420,767
2672,1.00000,0.99817,0.08962,768
2673,1.00000,0.99871,0.07254,769
2674,1.00000,0.99844,0.07059,770
2675,1.00000,0.99854,0.08127,771
2676,1.00000,0.99815,0.06381,696
2777,1.00000,0.99891,0.09800,752
2778,1.00000,0.99879,0.10486,752
2779,1.00000,0.99884,0.08894,752
2780,1.00000,0.99819,0.08505,752
2781,1.00000,0.99850,0.09773,752
2782,1.00000,0.99792,0.06930,752
2783,1.00000,0.99833,0.09238,752
2784,1.00000,0.99899,0.07227,752
2785,1.00000,0.99831,0.08729,752
2786,1.00000,0.99856,0.08479,752
2787,1.00000,0.99866,0.08917,752
2788,1.00000,0.99904,0.08633,752
2789,1.00000,0.99925,0.08823,752
2790,1.00000,0.99877,0.09323,752
2791,1.00000,0.99824,0.07801,752
2792,1.00000,0.99819,0.08717,752
2793,1.00000,0.99806,0.07977,752
2794,1.00000,0.99804,0.07832,752
2795,1.00000,0.99677,0.07263,752
2796,1.00000,0.99707,0.08609,752
2797,1.00000,0.99361,0.01874,752
2798,1.00000,0.99393,0.05196,752
2799,1.00000,0.99500,0.05416,752
2800,1.00000,0.99696,0.06684,752
2801,1.00000,0.99818,0.06486,752
2802,1.00000,0.99824,0.08325,752
2803,1.00000,0.99839,0.09987,752
2804,1.00000,0.99882,0.10103,752
2805,1.00000,0.99798,0.09491,752
2806,1.00000,0.99852,0.09261,752
2807,1.00000,0.99805,0.07822,752
2808,1.00000,0.99608,0.07934,752
2809,1.00000,0.99810,0.05786,752
2810,1.00000,0.99792,0.03352,752
2811,1.00000,0.99755,0.08570,752
2812,1.00000,0.99772,0.07962,752
2813,1.00000,0.99858,0.07868,752
2814,1.00000,0.99766,0.07343,752
2815,1.00000,0.99833,0.08418,752
2816,1.00000,0.99868,0.07555,752
2817,1.00000,0.99828,0.08209,752
2818,1.00000,0.99850,0.07623,752
2819,1.00000,0.99818,0.08137,752
2820,1.00000,0.99878,0.07780,752
2821,1.00000,0.99709,0.06494,752
2822,1.00000,0.99655,0.07532,752
2823,1.00000,0.99856,0.03033,752
2824,1.00000,0.99788,0.06039,752
2825,1.00000,0.99737,0.07675,752
2826,1.00000,0.99787,0.08493,752
2827,1.00000,0.99792,0.07505,752
2828,1.00000,0.99777,0.10734,752
2829,1.00000,0.99804,0.10844,752
2830,1.00000,0.99749,0.09472,752
2831,1.00000,0.99846,0.07601,752
2832,1.00000,0.99819,0.05209,752
2833,1.00000,0.99769,0.08165,752
2834,1.00000,0.99743,0.06621,752
2835,1.00000,0.99745,0.04724,752
2836,1.00000,0.99709,0.06386,752
2837,1.00000,0.99763,0.06174,752
2838,1.00000,0.99750,0.07481,752
2839,1.00000,0.99792,0.07424,752
2840,1.00000,0.99617,0.09176,752
2841,1.00000,0.99715,0.06002,752
2842,1.00000,0.99850,0.08002,752
2843,1.00000,0.99825,0.06338,752
2844,1.00000,0.99785,0.07930,752
2845,1.00000,0.99877,0.09022,752
2846,1.00000,0.99808,0.09587,752
2847,1.00000,0.99743,0.10045,752
2848,1.00000,0.99848,0.08907,752
2849,1.00000,0.99811,0.06619,752
2850,1.00000,0.99898,0.08316,753
2851,1.00000,0.99733,0.07247,754
2852,1.00000,0.99734,0.06149,755
2853,1.00000,0.99711,0.03423,756
2854,1.00000,0.99776,0.06590,757
2855,1.00000,0.99838,0.07261,758
2856,1.00000,0.99731,0.08850,759
2857,1.00000,0.99759,0.08020,760
2858,1.00000,0.99704,0.09598,761
2859,1.00000,0.99580,0.06832,761
2860,1.00000,0.99795,0.08641,762
2861,1.00000,0.99777,0.06262,762
2862,1.00000,0.99786,0.08043,762
2863,1.00000,0.99818,0.08126,763
2864,1.00000,0.99865,0.06911,764
2865,1.00000,0.99817,0.08905,765
2866,1.00000,0.99785,0.07747,766
2867,1.00000,0.99761,0.07870,767
2868,1.00000,0.99790,0.05668,695
2969,1.00000,0.99985,0.10657,779
2970,1.00000,0.99967,0.10664,779
2971,1.00000,0.99880,0.08857,780
2972,1.00000,0.99915,0.10360,781
2973,1.00000,0.99848,0.08004,782
2974,1.00000,0.99781,0.08910,783
2975,1.00000,0.99769,0.09914,783
2976,1.00000,0.99811,0.07307,784
2977,1.00000,0.99799,0.09402,784
2978,1.00000,0.99852,0.09752,784
2979,1.00000,0.99885,0.08819,784
2980,1.00000,0.99830,0.10230,784
2981,1.00000,0.99803,0.07261,784
2982,1.00000,0.99865,0.09190,784
2983,1.00000,0.99675,0.04865,784
2984,1.00000,0.99746,0.07932,784
2985,1.00000,0.99790,0.05671,784
2986,1.00000,0.99623,0.07815,784
2987,1.00000,0.99652,0.10427,784
2988,1.00000,0.99731,0.08852,784
2989,1.00000,0.99812,0.12407,784
2990,1.00000,0.99856,0.11353,784
2991,1.00000,0.99882,0.08948,784
2992,1.00000,0.99811,0.05463,784
2993,1.00000,0.99719,0.06526,784
2994,1.00000,0.99784,0.05256,784
2995,1.00000,0.99805,0.06375,784
2996,1.00000,0.99860,0.07257,784
2997,1.00000,0.99834,0.10091,784
2998,1.00000,0.99724,0.09021,784
2999,1.00000,0.99779,0.10105,784
3000,1.00000,0.99841,0.07941,784
3001,1.00000,0.99676,0.08421,784
3002,1.00000,0.99684,0.09079,784
3003,1.00000,0.99702,0.03896,784
3004,1.00000,0.99684,0.09211,784
3005,1.00000,0.99762,0.07805,784
3006,1.00000,0.99658,0.09701,784
3007,1.00000,0.99690,0.10080,784
3008,1.00000,0.99743,0.11606,784
3009,1.00000,0.99833,0.08518,784
3010,1.00000,0.99848,0.06899,784
3011,1.00000,0.99818,0.07915,784
3012,1.00000,0.99769,0.06067,784
3013,1.00000,0.99627,0.08408,784
3014,1.00000,0.99720,0.05187,784
3015,1.00000,0.99751,0.06492,784
3016,1.00000,0.99751,0.09231,784
3017,1.00000,0.99795,0.07480,784
3018,1.00000,0.99871,0.10109,784
3019,1.00000,0.99633,0.07724,784
3020,1.00000,0.99681,0.07926,784
3021,1.00000,0.99781,0.07704,784
3022,1.00000,0.99824,0.07814,784
3023,1.00000,0.99750,0.07922,784
3024,1.00000,0.99794,0.09900,784
3025,1.00000,0.99826,0.11176,784
3026,1.00000,0.99805,0.10689,784
3027,1.00000,0.99758,0.09335,784
3028,1.00000,0.99778,0.08468,784
3029,1.00000,0.99806,0.03771,784
3030,1.00000,0.99773,0.07315,784
3031,1.00000,0.99767,0.05942,784
3032,1.00000,0.99771,0.08471,784
3033,1.00000,0.99824,0.10304,784
3034,1.00000,0.99816,0.10953,784
3035,1.00000,0.99731,0.10177,784
3036,1.00000,0.99742,0.06772,784
3037,1.00000,0.99738,0.04752,784
3038,1.00000,0.99697,0.03327,784
3039,1.00000,0.99712,0.04097,784
3040,1.00000,0.99690,0.06516,784
3041,1.00000,0.99685,0.08862,784
3042,1.00000,0.99593,0.09770,784
3043,1.00000,0.99646,0.07423,784
3044,1.00000,0.99719,0.09246,784
3045,1.00000,0.99774,0.09957,784
3046,1.00000,0.99775,0.06031,784
3047,1.00000,0.99720,0.06707,784
3048,1.00000,0.99690,0.07335,784
3049,1.00000,0.99814,0.05142,784
3050,1.00000,0.99868,0.08264,784
3051,1.00000,0.99861,0.10008,784
3052,1.00000,0.99873,0.09927,784
3053,1.00000,0.99825,0.10259,784
3054,1.00000,0.99761,0.10658,784
3055,1.00000,0.99771,0.08490,784
3056,1.00000,0.99789,0.07133,784
3057,1.00000,0.99744,0.04519,784
3058,1.00000,0.99828,0.04632,784
3059,1.00000,0.99834,0.06956,784
3060,1.00000,0.99716,0.06655,784
3061,1.00000,0.99705,0.08104,784
3062,1.00000,0.99749,0.12101,784
3063,1.00000,0.99714,0.09994,784
3064,1.00000,0.99777,0.09335,784
