T,near0_lo,near0_hi,near1_lo,near1_hi
150.0,0.009960937500000003,0.010058593750000002,0.9899414062500002,0.9900390625000002
600.0,0.009960937500000003,0.010058593750000002,0.9899414062500002,0.9900390625000002
2400.0,0.009960937500000003,0.010058593750000002,0.9899414062500002,0.9900390625000002
