A,B,R,fate_recovered,t_rec,t_abs,min_ab
0.0800,0.7800,4.4643,1,9.24,inf,0.08000
0.0800,0.7800,4.6131,1,9.22,inf,0.08000
0.0800,0.7800,4.7619,1,9.20,inf,0.08000
0.0800,0.7800,4.9107,1,9.20,inf,0.08000
0.0800,0.7800,5.0595,1,9.18,inf,0.08000
0.0800,0.7800,5.2083,1,9.16,inf,0.08000
0.0800,0.7800,5.3571,1,9.16,inf,0.08000
0.0800,0.7800,5.5060,1,9.14,inf,0.08000
0.0800,0.7800,5.6548,1,9.14,inf,0.08000
0.0800,0.7800,5.8036,1,9.12,inf,0.08000
0.0800,0.7800,5.9524,1,9.12,inf,0.08000
0.0800,0.7800,6.1012,1,9.10,inf,0.08000
0.0800,0.7800,6.2500,1,9.10,inf,0.08000
0.0800,0.7800,6.3988,1,9.08,inf,0.08000
0.0800,0.7800,6.5476,1,9.08,inf,0.08000
0.0800,0.7800,6.6964,1,9.08,inf,0.08000
0.0800,0.7800,6.8452,1,9.06,inf,0.08000
0.0800,0.7800,6.9940,1,9.06,inf,0.08000
0.0800,0.7800,7.1429,1,9.06,inf,0.08000
0.0800,0.7800,7.2917,1,9.04,inf,0.08000
0.0800,0.8000,0.0000,1,10.58,inf,0.08000
0.0800,0.8000,0.1488,1,10.50,inf,0.08000
0.0800,0.8000,0.2976,1,10.44,inf,0.08000
0.0800,0.8000,0.4464,1,10.36,inf,0.08000
0.0800,0.8000,0.5952,1,10.30,inf,0.08000
0.0800,0.8000,0.7440,1,10.24,inf,0.08000
0.0800,0.8000,0.8929,1,10.18,inf,0.08000
0.0800,0.8000,1.0417,1,10.14,inf,0.08000
0.0800,0.8000,1.1905,1,10.08,inf,0.08000
0.0800,0.8000,1.3393,1,10.02,inf,0.08000
0.0800,0.8000,1.4881,1,9.98,inf,0.08000
0.0800,0.8000,1.6369,1,9.94,inf,0.08000
0.0800,0.8000,1.7857,1,9.88,inf,0.08000
0.0800,0.8000,1.9345,1,9.84,inf,0.08000
0.0800,0.8000,2.0833,1,9.80,inf,0.08000
0.0800,0.8000,2.2321,1,9.76,inf,0.08000
0.0800,0.8000,2.3810,1,9.74,inf,0.08000
0.0800,0.8000,2.5298,1,9.70,inf,0.08000
0.0800,0.8000,2.6786,1,9.66,inf,0.08000
0.0800,0.8000,2.8274,1,9.64,inf,0.08000
0.0800,0.8000,2.9762,1,9.60,inf,0.08000
0.0800,0.8000,3.1250,1,9.58,inf,0.08000
0.0800,0.8000,3.2738,1,9.56,inf,0.08000
0.0800,0.8000,3.4226,1,9.52,inf,0.08000
0.0800,0.8000,3.5714,1,9.50,inf,0.08000
0.0800,0.8000,3.7202,1,9.48,inf,0.08000
0.0800,0.8000,3.8690,1,9.46,inf,0.08000
0.0800,0.8000,4.0179,1,9.44,inf,0.08000
0.0800,0.8000,4.1667,1,9.42,inf,0.08000
0.0800,0.8000,4.3155,1,9.40,inf,0.08000
0.0800,0.8000,4.4643,1,9.38,inf,0.08000
0.0800,0.8000,4.6131,1,9.36,inf,0.08000
0.0800,0.8000,4.7619,1,9.36,inf,0.08000
0.0800,0.8000,4.9107,1,9.34,inf,0.08000
0.0800,0.8000,5.0595,1,9.32,inf,0.08000
0.0800,0.8000,5.2083,1,9.30,inf,0.08000
0.0800,0.8000,5.3571,1,9.30,inf,0.08000
0.0800,0.8000,5.5060,1,9.28,inf,0.08000
0.0800,0.8000,5.6548,1,9.28,inf,0.08000
0.0800,0.8000,5.8036,1,9.26,inf,0.08000
0.0800,0.8000,5.9524,1,9.26,inf,0.08000
0.0800,0.8000,6.1012,1,9.24,inf,0.08000
0.0800,0.8000,6.2500,1,9.24,inf,0.08000
0.0800,0.8000,6.3988,1,9.22,inf,0.08000
0.0800,0.8000,6.5476,1,9.22,inf,0.08000
0.0800,0.8000,6.6964,1,9.22,inf,0.08000
0.0800,0.8000,6.8452,1,9.20,inf,0.08000
0.0800,0.8000,6.9940,1,9.20,inf,0.08000
0.0800,0.8000,7.1429,1,9.20,inf,0.08000
0.0800,0.8000,7.2917,1,9.18,inf,0.08000
0.0800,0.8200,0.0000,1,10.70,inf,0.08000
0.0800,0.8200,0.1488,1,10.64,inf,0.08000
0.0800,0.8200,0.2976,1,10.56,inf,0.08000
0.0800,0.8200,0.4464,1,10.50,inf,0.08000
0.0800,0.8200,0.5952,1,10.44,inf,0.08000
0.0800,0.8200,0.7440,1,10.38,inf,0.08000
0.0800,0.8200,0.8929,1,10.32,inf,0.08000
0.0800,0.8200,1.0417,1,10.26,inf,0.08000
0.0800,0.8200,1.1905,1,10.22,inf,0.08000
0.0800,0.8200,1.3393,1,10.16,inf,0.08000
0.0800,0.8200,1.4881,1,10.12,inf,0.08000
0.0800,0.8200,1.6369,1,10.08,inf,0.08000
0.0800,0.8200,1.7857,1,10.02,inf,0.08000
0.0800,0.8200,1.9345,1,9.98,inf,0.08000
0.0800,0.8200,2.0833,1,9.94,inf,0.08000
0.0800,0.8200,2.2321,1,9.90,inf,0.08000
0.0800,0.8200,2.3810,1,9.88,inf,0.08000
0.0800,0.8200,2.5298,1,9.84,inf,0.08000
0.0800,0.8200,2.6786,1,9.80,inf,0.08000
0.0800,0.8200,2.8274,1,9.78,inf,0.08000
0.0800,0.8200,2.9762,1,9.74,inf,0.08000
0.0800,0.8200,3.1250,1,9.72,inf,0.08000
0.0800,0.8200,3.2738,1,9.68,inf,0.08000
0.0800,0.8200,3.4226,1,9.66,inf,0.08000
0.0800,0.8200,3.5714,1,9.64,inf,0.08000
0.0800,0.8200,3.7202,1,9.62,inf,0.08000
0.0800,0.8200,3.8690,1,9.60,inf,0.08000
0.0800,0.8200,4.0179,1,9.58,inf,0.08000
0.0800,0.8200,4.1667,1,9.56,inf,0.08000
0.0800,0.8200,4.3155,1,9.54,inf,0.08000
0.0800,0.8200,4.4643,1,9.52,inf,0.08000
0.0800,0.8200,4.6131,1,9.50,inf,0.08000
0.0800,0.8200,4.7619,1,9.48,inf,0.08000
0.0800,0.8200,4.9107,1,9.48,inf,0.08000
0.0800,0.8200,5.0595,1,9.46,inf,0.08000
0.0800,0.8200,5.2083,1,9.44,inf,0.08000
0.0800,0.8200,5.3571,1,9.44,inf,0.08000
0.0800,0.8200,5.5060,1,9.42,inf,0.08000
0.0800,0.8200,5.6548,1,9.42,inf,0.08000
0.0800,0.8200,5.8036,1,9.40,inf,0.08000
0.0800,0.8200,5.9524,1,9.40,inf,0.08000
0.0800,0.8200,6.1012,1,9.38,inf,0.08000
0.0800,0.8200,6.2500,1,9.38,inf,0.08000
0.0800,0.8200,6.3988,1,9.36,inf,0.08000
0.0800,0.8200,6.5476,1,9.36,inf,0.08000
0.0800,0.8200,6.6964,1,9.36,inf,0.08000
0.0800,0.8200,6.8452,1,9.34,inf,0.08000
0.0800,0.8200,6.9940,1,9.34,inf,0.08000
0.0800,0.8200,7.1429,1,9.34,inf,0.08000
0.0800,0.8200,7.2917,1,9.32,inf,0.08000
0.0800,0.8400,0.0000,1,10.84,inf,0.08000
0.0800,0.8400,0.1488,1,10.76,inf,0.08000
0.0800,0.8400,0.2976,1,10.70,inf,0.08000
0.0800,0.8400,0.4464,1,10.64,inf,0.08000
0.0800,0.8400,0.5952,1,10.58,inf,0.08000
0.0800,0.8400,0.7440,1,10.52,inf,0.08000
0.0800,0.8400,0.8929,1,10.46,inf,0.08000
0.0800,0.8400,1.0417,1,10.40,inf,0.08000
0.0800,0.8400,1.1905,1,10.34,inf,0.08000
0.0800,0.8400,1.3393,1,10.30,inf,0.08000
0.0800,0.8400,1.4881,1,10.26,inf,0.08000
0.0800,0.8400,1.6369,1,10.20,inf,0.08000
0.0800,0.8400,1.7857,1,10.16,inf,0.08000
0.0800,0.8400,1.9345,1,10.12,inf,0.08000
0.0800,0.8400,2.0833,1,10.08,inf,0.08000
0.0800,0.8400,2.2321,1,10.04,inf,0.08000
0.0800,0.8400,2.3810,1,10.00,inf,0.08000
0.0800,0.8400,2.5298,1,9.98,inf,0.08000
0.0800,0.8400,2.6786,1,9.94,inf,0.08000
0.0800,0.8400,2.8274,1,9.90,inf,0.08000
0.0800,0.8400,2.9762,1,9.88,inf,0.08000
0.0800,0.8400,3.1250,1,9.84,inf,0.08000
0.0800,0.8400,3.2738,1,9.82,inf,0.08000
0.0800,0.8400,3.4226,1,9.80,inf,0.08000
0.0800,0.8400,3.5714,1,9.78,inf,0.08000
0.0800,0.8400,3.7202,1,9.76,inf,0.08000
0.0800,0.8400,3.8690,1,9.72,inf,0.08000
0.0800,0.8400,4.0179,1,9.70,inf,0.08000
0.0800,0.8400,4.1667,1,9.68,inf,0.08000
0.0800,0.8400,4.3155,1,9.68,inf,0.08000
0.0800,0.8400,4.4643,1,9.66,inf,0.08000
0.0800,0.8400,4.6131,1,9.64,inf,0.08000
0.0800,0.8400,4.7619,1,9.62,inf,0.08000
0.0800,0.8400,4.9107,1,9.60,inf,0.08000
0.0800,0.8400,5.0595,1,9.60,inf,0.08000
0.0800,0.8400,5.2083,1,9.58,inf,0.08000
0.0800,0.8400,5.3571,1,9.56,inf,0.08000
0.0800,0.8400,5.5060,1,9.56,inf,0.08000
0.0800,0.8400,5.6548,1,9.54,inf,0.08000
0.0800,0.8400,5.8036,1,9.54,inf,0.08000
0.0800,0.8400,5.9524,1,9.52,inf,0.08000
0.0800,0.8400,6.1012,1,9.52,inf,0.08000
0.0800,0.8400,6.2500,1,9.50,inf,0.08000
0.0800,0.8400,6.3988,1,9.50,inf,0.08000
0.0800,0.8400,6.5476,1,9.50,inf,0.08000
0.0800,0.8400,6.6964,1,9.48,inf,0.08000
0.0800,0.8400,6.8452,1,9.48,inf,0.08000
0.0800,0.8400,6.9940,1,9.48,inf,0.08000
0.0800,0.8400,7.1429,1,9.46,inf,0.08000
0.0800,0.8400,7.2917,1,9.46,inf,0.08000
0.0800,0.8600,0.0000,1,10.96,inf,0.07978
0.0800,0.8600,0.1488,1,10.90,inf,0.07980
0.0800,0.8600,0.2976,1,10.84,inf,0.07981
0.0800,0.8600,0.4464,1,10.76,inf,0.07983
0.0800,0.8600,0.5952,1,10.70,inf,0.07984
0.0800,0.8600,0.7440,1,10.64,inf,0.07985
0.0800,0.8600,0.8929,1,10.58,inf,0.07986
0.0800,0.8600,1.0417,1,10.54,inf,0.07987
0.0800,0.8600,1.1905,1,10.48,inf,0.07988
0.0800,0.8600,1.3393,1,10.42,inf,0.07989
0.0800,0.8600,1.4881,1,10.38,inf,0.07990
0.0800,0.8600,1.6369,1,10.34,inf,0.07991
0.0800,0.8600,1.7857,1,10.30,inf,0.07992
0.0800,0.8600,1.9345,1,10.24,inf,0.07992
0.0800,0.8600,2.0833,1,10.20,inf,0.07993
0.0800,0.8600,2.2321,1,10.18,inf,0.07993
0.0800,0.8600,2.3810,1,10.14,inf,0.07994
0.0800,0.8600,2.5298,1,10.10,inf,0.07994
0.0800,0.8600,2.6786,1,10.06,inf,0.07995
0.0800,0.8600,2.8274,1,10.04,inf,0.07995
0.0800,0.8600,2.9762,1,10.00,inf,0.07996
0.0800,0.8600,3.1250,1,9.98,inf,0.07996
0.0800,0.8600,3.2738,1,9.96,inf,0.07996
0.0800,0.8600,3.4226,1,9.92,inf,0.07997
0.0800,0.8600,3.5714,1,9.90,inf,0.07997
0.0800,0.8600,3.7202,1,9.88,inf,0.07997
0.0800,0.8600,3.8690,1,9.86,inf,0.07997
0.0800,0.8600,4.0179,1,9.84,inf,0.07998
0.0800,0.8600,4.1667,1,9.82,inf,0.07998
0.0800,0.8600,4.3155,1,9.80,inf,0.07998
0.0800,0.8600,4.4643,1,9.78,inf,0.07998
0.0800,0.8600,4.6131,1,9.76,inf,0.07998
0.0800,0.8600,4.7619,1,9.76,inf,0.07998
0.0800,0.8600,4.9107,1,9.74,inf,0.07999
0.0800,0.8600,5.0595,1,9.72,inf,0.07999
0.0800,0.8600,5.2083,1,9.72,inf,0.07999
0.0800,0.8600,5.3571,1,9.70,inf,0.07999
0.0800,0.8600,5.5060,1,9.68,inf,0.07999
0.0800,0.8600,5.6548,1,9.68,inf,0.07999
0.0800,0.8600,5.8036,1,9.66,inf,0.07999
0.0800,0.8600,5.9524,1,9.66,inf,0.07999
0.0800,0.8600,6.1012,1,9.64,inf,0.07999
0.0800,0.8600,6.2500,1,9.64,inf,0.07999
0.0800,0.8600,6.3988,1,9.64,inf,0.07999
0.0800,0.8600,6.5476,1,9.62,inf,0.07999
0.0800,0.8600,6.6964,1,9.62,inf,0.07999
0.0800,0.8600,6.8452,1,9.60,inf,0.07999
0.0800,0.8600,6.9940,1,9.60,inf,0.07999
0.0800,0.8600,7.1429,1,9.60,inf,0.07999
0.0800,0.8600,7.2917,1,9.58,inf,0.07999
0.0800,0.8800,0.0000,1,11.10,inf,0.07913
0.0800,0.8800,0.1488,1,11.02,inf,0.07916
0.0800,0.8800,0.2976,1,10.96,inf,0.07918
0.0800,0.8800,0.4464,1,10.90,inf,0.07921
0.0800,0.8800,0.5952,1,10.84,inf,0.07923
0.0800,0.8800,0.7440,1,10.78,inf,0.07925
0.0800,0.8800,0.8929,1,10.72,inf,0.07927
0.0800,0.8800,1.0417,1,10.66,inf,0.07929
0.0800,0.8800,1.1905,1,10.60,inf,0.07931
0.0800,0.8800,1.3393,1,10.56,inf,0.07933
0.0800,0.8800,1.4881,1,10.50,inf,0.07935
0.0800,0.8800,1.6369,1,10.46,inf,0.07936
0.0800,0.8800,1.7857,1,10.42,inf,0.07938
0.0800,0.8800,1.9345,1,10.38,inf,0.07940
0.0800,0.8800,2.0833,1,10.34,inf,0.07941
0.0800,0.8800,2.2321,1,10.30,inf,0.07942
0.0800,0.8800,2.3810,1,10.26,inf,0.07944
0.0800,0.8800,2.5298,1,10.22,inf,0.07945
0.0800,0.8800,2.6786,1,10.20,inf,0.07946
0.0800,0.8800,2.8274,1,10.16,inf,0.07947
0.0800,0.8800,2.9762,1,10.14,inf,0.07948
0.0800,0.8800,3.1250,1,10.10,inf,0.07949
0.0800,0.8800,3.2738,1,10.08,inf,0.07950
0.0800,0.8800,3.4226,1,10.06,inf,0.07951
0.0800,0.8800,3.5714,1,10.04,inf,0.07952
0.0800,0.8800,3.7202,1,10.00,inf,0.07953
0.0800,0.8800,3.8690,1,9.98,inf,0.07953
0.0800,0.8800,4.0179,1,9.96,inf,0.07954
0.0800,0.8800,4.1667,1,9.94,inf,0.07955
0.0800,0.8800,4.3155,1,9.94,inf,0.07955
0.0800,0.8800,4.4643,1,9.92,inf,0.07956
0.0800,0.8800,4.6131,1,9.90,inf,0.07957
0.0800,0.8800,4.7619,1,9.88,inf,0.07957
0.0800,0.8800,4.9107,1,9.86,inf,0.07958
0.0800,0.8800,5.0595,1,9.86,inf,0.07958
0.0800,0.8800,5.2083,1,9.84,inf,0.07958
0.0800,0.8800,5.3571,1,9.82,inf,0.07959
0.0800,0.8800,5.5060,1,9.82,inf,0.07959
0.0800,0.8800,5.6548,1,9.80,inf,0.07959
0.0800,0.8800,5.8036,1,9.80,inf,0.07960
0.0800,0.8800,5.9524,1,9.78,inf,0.07960
0.0800,0.8800,6.1012,1,9.78,inf,0.07960
0.0800,0.8800,6.2500,1,9.76,inf,0.07961
0.0800,0.8800,6.3988,1,9.76,inf,0.07961
0.0800,0.8800,6.5476,1,9.76,inf,0.07961
0.0800,0.8800,6.6964,1,9.74,inf,0.07961
0.0800,0.8800,6.8452,1,9.74,inf,0.07961
0.0800,0.8800,6.9940,1,9.72,inf,0.07962
0.0800,0.8800,7.1429,1,9.72,inf,0.07962
0.0800,0.8800,7.2917,1,9.72,inf,0.07962
0.0800,0.9000,0.0000,1,11.22,inf,0.07810
0.0800,0.9000,0.1488,1,11.14,inf,0.07813
0.0800,0.9000,0.2976,1,11.08,inf,0.07816
0.0800,0.9000,0.4464,1,11.02,inf,0.07819
0.0800,0.9000,0.5952,1,10.96,inf,0.07822
0.0800,0.9000,0.7440,1,10.90,inf,0.07824
0.0800,0.9000,0.8929,1,10.84,inf,0.07827
0.0800,0.9000,1.0417,1,10.78,inf,0.07829
0.0800,0.9000,1.1905,1,10.74,inf,0.07832
0.0800,0.9000,1.3393,1,10.68,inf,0.07834
0.0800,0.9000,1.4881,1,10.64,inf,0.07836
0.0800,0.9000,1.6369,1,10.58,inf,0.07838
0.0800,0.9000,1.7857,1,10.54,inf,0.07840
0.0800,0.9000,1.9345,1,10.50,inf,0.07842
0.0800,0.9000,2.0833,1,10.46,inf,0.07844
0.0800,0.9000,2.2321,1,10.42,inf,0.07846
0.0800,0.9000,2.3810,1,10.38,inf,0.07848
0.0800,0.9000,2.5298,1,10.36,inf,0.07850
0.0800,0.9000,2.6786,1,10.32,inf,0.07851
0.0800,0.9000,2.8274,1,10.30,inf,0.07853
0.0800,0.9000,2.9762,1,10.26,inf,0.07854
0.0800,0.9000,3.1250,1,10.24,inf,0.07855
0.0800,0.9000,3.2738,1,10.20,inf,0.07857
0.0800,0.9000,3.4226,1,10.18,inf,0.07858
0.0800,0.9000,3.5714,1,10.16,inf,0.07859
0.0800,0.9000,3.7202,1,10.14,inf,0.07860
0.0800,0.9000,3.8690,1,10.12,inf,0.07861
0.0800,0.9000,4.0179,1,10.10,inf,0.07862
0.0800,0.9000,4.1667,1,10.08,inf,0.07863
0.0800,0.9000,4.3155,1,10.06,inf,0.07864
0.0800,0.9000,4.4643,1,10.04,inf,0.07864
0.0800,0.9000,4.6131,1,10.02,inf,0.07865
0.0800,0.9000,4.7619,1,10.00,inf,0.07866
0.0800,0.9000,4.9107,1,10.00,inf,0.07866
0.0800,0.9000,5.0595,1,9.98,inf,0.07867
0.0800,0.9000,5.2083,1,9.96,inf,0.07868
0.0800,0.9000,5.3571,1,9.96,inf,0.07868
0.0800,0.9000,5.5060,1,9.94,inf,0.07869
0.0800,0.9000,5.6548,1,9.92,inf,0.07869
0.0800,0.9000,5.8036,1,9.92,inf,0.07870
0.0800,0.9000,5.9524,1,9.90,inf,0.07870
0.0800,0.9000,6.1012,1,9.90,inf,0.07870
0.0800,0.9000,6.2500,1,9.90,inf,0.07871
0.0800,0.9000,6.3988,1,9.88,inf,0.07871
0.0800,0.9000,6.5476,1,9.88,inf,0.07871
0.0800,0.9000,6.6964,1,9.86,inf,0.07872
0.0800,0.9000,6.8452,1,9.86,inf,0.07872
0.0800,0.9000,6.9940,1,9.86,inf,0.07872
0.0800,0.9000,7.1429,1,9.84,inf,0.07872
0.0800,0.9000,7.2917,1,9.84,inf,0.07873
0.0800,0.9200,0.0000,1,11.34,inf,0.07673
0.0800,0.9200,0.1488,1,11.26,inf,0.07676
0.0800,0.9200,0.2976,1,11.20,inf,0.07679
0.0800,0.9200,0.4464,1,11.14,inf,0.07682
0.0800,0.9200,0.5952,1,11.08,inf,0.07685
0.0800,0.9200,0.7440,1,11.02,inf,0.07688
0.0800,0.9200,0.8929,1,10.96,inf,0.07690
0.0800,0.9200,1.0417,1,10.90,inf,0.07693
0.0800,0.9200,1.1905,1,10.86,inf,0.07695
0.0800,0.9200,1.3393,1,10.80,inf,0.07698
0.0800,0.9200,1.4881,1,10.76,inf,0.07700
0.0800,0.9200,1.6369,1,10.70,inf,0.07703
0.0800,0.9200,1.7857,1,10.66,inf,0.07705
0.0800,0.9200,1.9345,1,10.62,inf,0.07707
0.0800,0.9200,2.0833,1,10.58,inf,0.07709
0.0800,0.9200,2.2321,1,10.54,inf,0.07711
0.0800,0.9200,2.3810,1,10.52,inf,0.07712
0.0800,0.9200,2.5298,1,10.48,inf,0.07714
0.0800,0.9200,2.6786,1,10.44,inf,0.07716
0.0800,0.9200,2.8274,1,10.42,inf,0.07717
0.0800,0.9200,2.9762,1,10.38,inf,0.07719
0.0800,0.9200,3.1250,1,10.36,inf,0.07720
0.0800,0.9200,3.2738,1,10.32,inf,0.07721
0.0800,0.9200,3.4226,1,10.30,inf,0.07723
0.0800,0.9200,3.5714,1,10.28,inf,0.07724
0.0800,0.9200,3.7202,1,10.26,inf,0.07725
0.0800,0.9200,3.8690,1,10.24,inf,0.07726
0.0800,0.9200,4.0179,1,10.22,inf,0.07727
0.0800,0.9200,4.1667,1,10.20,inf,0.07728
0.0800,0.9200,4.3155,1,10.18,inf,0.07729
0.0800,0.9200,4.4643,1,10.16,inf,0.07730
0.0800,0.9200,4.6131,1,10.14,inf,0.07731
0.0800,0.9200,4.7619,1,10.12,inf,0.07731
0.0800,0.9200,4.9107,1,10.12,inf,0.07732
0.0800,0.9200,5.0595,1,10.10,inf,0.07733
0.0800,0.9200,5.2083,1,10.08,inf,0.07733
0.0800,0.9200,5.3571,1,10.08,inf,0.07734
0.0800,0.9200,5.5060,1,10.06,inf,0.07734
0.0800,0.9200,5.6548,1,10.06,inf,0.07735
0.0800,0.9200,5.8036,1,10.04,inf,0.07735
0.0800,0.9200,5.9524,1,10.04,inf,0.07736
0.0800,0.9200,6.1012,1,10.02,inf,0.07736
0.0800,0.9200,6.2500,1,10.02,inf,0.07737
0.0800,0.9200,6.3988,1,10.00,inf,0.07737
0.0800,0.9200,6.5476,1,10.00,inf,0.07737
0.0800,0.9200,6.6964,1,9.98,inf,0.07738
0.0800,0.9200,6.8452,1,9.98,inf,0.07738
0.0800,0.9200,6.9940,1,9.98,inf,0.07738
0.0800,0.9200,7.1429,1,9.96,inf,0.07738
0.0800,0.9200,7.2917,1,9.96,inf,0.07739
0.1000,0.0000,0.0000,0,inf,0.02,0.00000
0.1000,0.0000,0.1488,0,inf,0.02,0.00000
0.1000,0.0000,0.2976,0,inf,0.02,0.00000
0.1000,0.0000,0.4464,0,inf,0.02,0.00000
0.1000,0.0000,0.5952,0,inf,0.02,0.00000
0.1000,0.0000,0.7440,0,inf,0.02,0.00000
0.1000,0.0000,0.8929,0,inf,0.02,0.00000
0.1000,0.0000,1.0417,0,inf,0.02,0.00000
0.1000,0.0000,1.1905,0,inf,0.02,0.00000
0.1000,0.0000,1.3393,0,inf,0.02,0.00000
0.1000,0.0000,1.4881,0,inf,0.02,0.00000
0.1000,0.0000,1.6369,0,inf,0.02,0.00000
0.1000,0.0000,1.7857,0,inf,0.02,0.00000
0.1000,0.0000,1.9345,0,inf,0.02,0.00000
0.1000,0.0000,2.0833,0,inf,0.02,0.00000
0.1000,0.0000,2.2321,0,inf,0.02,0.00000
0.1000,0.0000,2.3810,0,inf,0.02,0.00000
0.1000,0.0000,2.5298,0,inf,0.02,0.00000
0.1000,0.0000,2.6786,0,inf,0.02,0.00000
0.1000,0.0000,2.8274,0,inf,0.02,0.00000
0.1000,0.0000,2.9762,0,inf,0.02,0.00000
0.1000,0.0000,3.1250,0,inf,0.02,0.00000
0.1000,0.0000,3.2738,0,inf,0.02,0.00000
0.1000,0.0000,3.4226,0,inf,0.02,0.00000
0.1000,0.0000,3.5714,0,inf,0.02,0.00000
0.1000,0.0000,3.7202,0,inf,0.02,0.00000
0.1000,0.0000,3.8690,0,inf,0.02,0.00000
0.1000,0.0000,4.0179,0,inf,0.02,0.00000
0.1000,0.0000,4.1667,0,inf,0.02,0.00000
0.1000,0.0000,4.3155,0,inf,0.02,0.00000
0.1000,0.0000,4.4643,0,inf,0.02,0.00000
0.1000,0.0000,4.6131,0,inf,0.02,0.00000
0.1000,0.0000,4.7619,0,inf,0.02,0.00000
0.1000,0.0000,4.9107,0,inf,0.02,0.00000
0.1000,0.0000,5.0595,0,inf,0.02,0.00000
0.1000,0.0000,5.2083,0,inf,0.02,0.00000
0.1000,0.0000,5.3571,0,inf,0.02,0.00000
0.1000,0.0000,5.5060,0,inf,0.02,0.00000
0.1000,0.0000,5.6548,0,inf,0.02,0.00000
0.1000,0.0000,5.8036,0,inf,0.02,0.00000
0.1000,0.0000,5.9524,0,inf,0.02,0.00000
0.1000,0.0000,6.1012,0,inf,0.02,0.00000
0.1000,0.0000,6.2500,0,inf,0.02,0.00000
0.1000,0.0000,6.3988,0,inf,0.02,0.00000
0.1000,0.0000,6.5476,0,inf,0.02,0.00000
0.1000,0.0000,6.6964,0,inf,0.02,0.00000
0.1000,0.0000,6.8452,0,inf,0.02,0.00000
0.1000,0.0000,6.9940,0,inf,0.02,0.00000
0.1000,0.0000,7.1429,0,inf,0.02,0.00000
0.1000,0.0000,7.2917,0,inf,0.02,0.00000
0.1000,0.0200,0.0000,0,inf,0.02,0.00000
0.1000,0.0200,0.1488,0,inf,0.02,0.00000
0.1000,0.0200,0.2976,0,inf,0.02,0.00000
0.1000,0.0200,0.4464,0,inf,0.02,0.00000
0.1000,0.0200,0.5952,0,inf,0.02,0.00000
0.1000,0.0200,0.7440,0,inf,0.02,0.00000
0.1000,0.0200,0.8929,0,inf,0.02,0.00000
0.1000,0.0200,1.0417,0,inf,0.02,0.00000
0.1000,0.0200,1.1905,0,inf,0.02,0.00000
0.1000,0.0200,1.3393,0,inf,0.02,0.00000
0.1000,0.0200,1.4881,0,inf,0.02,0.00000
0.1000,0.0200,1.6369,0,inf,0.02,0.00000
0.1000,0.0200,1.7857,0,inf,0.02,0.00000
0.1000,0.0200,1.9345,0,inf,0.02,0.00000
0.1000,0.0200,2.0833,0,inf,0.02,0.00000
0.1000,0.0200,2.2321,0,inf,0.02,0.00000
0.1000,0.0200,2.3810,0,inf,0.02,0.00000
0.1000,0.0200,2.5298,0,inf,0.02,0.00000
0.1000,0.0200,2.6786,0,inf,0.02,0.00000
0.1000,0.0200,2.8274,0,inf,0.02,0.00000
0.1000,0.0200,2.9762,0,inf,0.02,0.00000
0.1000,0.0200,3.1250,0,inf,0.02,0.00000
0.1000,0.0200,3.2738,0,inf,0.02,0.00000
0.1000,0.0200,3.4226,0,inf,0.02,0.00000
0.1000,0.0200,3.5714,0,inf,0.02,0.00000
0.1000,0.0200,3.7202,0,inf,0.02,0.00000
0.1000,0.0200,3.8690,0,inf,0.02,0.00000
0.1000,0.0200,4.0179,0,inf,0.02,0.00000
0.1000,0.0200,4.1667,0,inf,0.02,0.00000
0.1000,0.0200,4.3155,0,inf,0.02,0.00000
0.1000,0.0200,4.4643,0,inf,0.02,0.00000
0.1000,0.0200,4.6131,0,inf,0.02,0.00000
0.1000,0.0200,4.7619,0,inf,0.02,0.00000
0.1000,0.0200,4.9107,0,inf,0.02,0.00000
0.1000,0.0200,5.0595,0,inf,0.02,0.00000
0.1000,0.0200,5.2083,0,inf,0.02,0.00000
0.1000,0.0200,5.3571,0,inf,0.02,0.00000
0.1000,0.0200,5.5060,0,inf,0.02,0.00000
0.1000,0.0200,5.6548,0,inf,0.02,0.00000
0.1000,0.0200,5.8036,0,inf,0.02,0.00000
0.1000,0.0200,5.9524,0,inf,0.02,0.00000
0.1000,0.0200,6.1012,0,inf,0.02,0.00000
0.1000,0.0200,6.2500,0,inf,0.02,0.00000
0.1000,0.0200,6.3988,0,inf,0.02,0.00000
0.1000,0.0200,6.5476,0,inf,0.02,0.00000
0.1000,0.0200,6.6964,0,inf,0.02,0.00000
0.1000,0.0200,6.8452,0,inf,0.02,0.00000
0.1000,0.0200,6.9940,0,inf,0.02,0.00000
0.1000,0.0200,7.1429,0,inf,0.02,0.00000
0.1000,0.0200,7.2917,0,inf,0.02,0.00000
0.1000,0.0400,0.0000,0,inf,0.02,0.00000
0.1000,0.0400,0.1488,0,inf,0.02,0.00000
0.1000,0.0400,0.2976,0,inf,0.02,0.00000
0.1000,0.0400,0.4464,0,inf,0.02,0.00000
0.1000,0.0400,0.5952,0,inf,0.02,0.00000
0.1000,0.0400,0.7440,0,inf,0.02,0.00000
0.1000,0.0400,0.8929,0,inf,0.02,0.00000
0.1000,0.0400,1.0417,0,inf,0.02,0.00000
0.1000,0.0400,1.1905,0,inf,0.02,0.00000
0.1000,0.0400,1.3393,0,inf,0.02,0.00000
0.1000,0.0400,1.4881,0,inf,0.02,0.00000
